67.159064 -74.740965
74.043405 -71.031039
79.078970 -67.205468
83.043721 -63.318498
86.347300 -59.398470
89.222875 -55.461995
91.812593 -51.519894
94.208450 -47.579961
96.473235 -43.648362
98.651955 -39.730404
00.778404 -35.831000
02.879129 -31.954963
