038.335331,1.823999
238.467025,-1.992874
238.598420,-2.161979
238.729518,-2.331310
238.860321,-2.500866
238.990831,-2.670647
239.121049,-2.840650
239.250977,-3.010875
239.380617,-3.181319
239.509971,-3.351982
239.639041,-3.522862
239.767828,-3.693957
239.896335,-3.865266
240.024562,-4.036788
240.152513,-4.208522
240.280188,-4.380466
240.407590,-4.552618
240.534721,-4.724978
240.661581,-4.897544
240.788174,-5.070315
240.914501,-5.243289
241.040563,-5.416465
241.166362,-5.589842
241.291901,-5.763418
241.417181,-5.937193
241.542204,-6.111164
241.666972,-6.285331
241.791486,-6.459693
241.915748,-6.634248
242.039761,-6.808994
242.163525,-6.983931
242.287043,-7.159058
242.410317,-7.334372
242.533348,-7.509874
242.656138,-7.685561
242.778689,-7.861433
242.901002,-8.037488
243.023080,-8.213725
243.144925,-8.390143
243.266537,-8.566740
243.387920,-8.743517
243.509074,-8.920470
243.630002,-9.097600
243.750704,-9.274905
243.871184,-9.452384
243.991443,-9.630035
244.111483,-9.807858
244.231305,-9.985852
244.350911,10.164015
244.470303,10.342346
244.589483,10.520844
244.708452,10.699509
244.827213,10.878338
244.945768,11.057331
245.064117,11.236487
245.182263,11.415805
245.300207,11.595283
245.417952,11.774921
245.535499,11.954717
245.652850,12.134671
245.770006,12.314781
245.886971,12.495046
246.003744,12.675466
246.120329,12.856039
246.236726,13.036764
246.352938,13.217641
246.468967,13.398668
246.584814,13.579844
246.700481,13.761168
246.815969,13.942639
246.931282,14.124256
247.046420,14.306019
247.161385,14.487926
247.276179,14.669976
247.390805,14.852169
247.505262,15.034503
247.619555,15.216977
247.733683,15.399591
247.847650,15.582343
247.961457,15.765233
248.075105,15.948259
248.188597,16.131421
248.301934,16.314718
248.415118,16.498148
248.528152,16.681712
248.641036,16.865407
248.753772,17.049234
248.866364,17.233190
248.978811,17.417276
249.091117,17.601491
249.203282,17.785833
249.315310,17.970301
249.427201,18.154895
249.538957,18.339614
249.650581,18.524457
249.762074,18.709423
249.873438,18.894511
249.984675,19.079721
250.095787,19.265051
250.206775,19.450501
250.317642,19.636070
250.428389,19.821757
250.539018,20.007561
250.649532,20.193481
250.759931,20.379517
250.870219,20.565668
250.980396,20.751932
251.090465,20.938309
251.200427,21.124799
251.310285,21.311400
251.420041,21.498112
251.529696,21.684934
251.639252,21.871864
251.748711,22.058903
251.858076,22.246050
251.967348,22.433303
252.076529,22.620662
252.185620,22.808126
252.294625,22.995694
252.403545,23.183366
252.512382,23.371141
252.621137,23.559018
252.729814,23.746996
252.838413,23.935075
252.946938,24.123254
253.055389,24.311531
253.163770,24.499907
253.272081,24.688380
253.380326,24.876951
253.488506,25.065617
253.596623,25.254379
253.704679,25.443235
253.812676,25.632185
253.920617,25.821228
254.028504,26.010364
254.136338,26.199592
254.244122,26.388910
254.351858,26.578319
254.459548,26.767817
254.567194,26.957405
254.674798,27.147080
254.782363,27.336843
254.889891,27.526693
254.997384,27.716629
255.104843,27.906650
255.212273,28.096756
255.319673,28.286946
255.427048,28.477219
255.534399,28.667575
255.641728,28.858013
255.749038,29.048532
255.856331,29.239132
255.963609,29.429812
256.070875,29.620571
256.178131,29.811408
256.285380,30.002324
256.392623,30.193317
256.499863,30.384386
256.607103,30.575532
256.714345,30.766752
256.821592,30.958048
256.928845,31.149417
257.036108,31.340860
257.143383,31.532375
257.250673,31.723962
257.357979,31.915621
257.465305,32.107350
257.572653,32.299150
257.680027,32.491018
257.787427,32.682956
257.894858,32.874962
258.002321,33.067035
258.109820,33.259175
258.217357,33.451382
258.324935,33.643654
258.432556,33.835990
258.540224,34.028392
258.647941,34.220857
258.755711,34.413385
258.863535,34.605975
258.971417,34.798627
259.079360,34.991341
259.187367,35.184115
259.295440,35.376948
259.403584,35.569842
259.511799,35.762793
259.620091,35.955803
259.728462,36.148870
259.836914,36.341994
259.945452,36.535174
260.054078,36.728410
260.162795,36.921701
260.271608,37.115045
260.380518,37.308444
260.489530,37.501896
260.598647,37.695399
260.707872,37.888955
260.817208,38.082562
260.926660,38.276219
261.036230,38.469927
261.145922,38.663683
261.255740,38.857489
261.365687,39.051342
261.475768,39.245243
261.585985,39.439190
261.696342,39.633184
261.806844,39.827223
261.917494,40.021307
262.028296,40.215435
262.139254,40.409607
262.250372,40.603822
262.361654,40.798079
262.473104,40.992378
262.584727,41.186719
262.696525,41.381099
262.808505,41.575519
262.920669,41.769979
263.033023,41.964477
263.145571,42.159013
263.258317,42.353586
263.371266,42.548196
263.484422,42.742841
263.597790,42.937522
263.711376,43.132238
263.825182,43.326987
263.939216,43.521770
264.053480,43.716586
264.167981,43.911433
264.282724,44.106312
264.397713,44.301221
264.512954,44.496160
264.628452,44.691129
264.744213,44.886126
264.860241,45.081151
264.976544,45.276203
265.093125,45.471282
265.209991,45.666386
265.327148,45.861516
265.444601,46.056670
265.562357,46.251847
265.680421,46.447048
265.798800,46.642271
265.917500,46.837515
266.036527,47.032780
266.155888,47.228066
266.275590,47.423370
266.395638,47.618693
266.516041,47.814034
266.636804,48.009392
266.757934,48.204766
266.879440,48.400156
267.001328,48.595561
267.123605,48.790979
267.246279,48.986411
267.369358,49.181855
267.492849,49.377310
267.616760,49.572776
267.741100,49.768252
267.865876,49.963737
267.991097,50.159231
268.116771,50.354732
268.242907,50.550239
268.369514,50.745752
268.496600,50.941270
268.624175,51.136791
268.752248,51.332316
268.880829,51.527843
269.009926,51.723370
269.139551,51.918899
269.269712,52.114426
269.400420,52.309952
269.531686,52.505475
269.663520,52.700994
269.795932,52.896509
269.928934,53.092019
270.062537,53.287522
270.196753,53.483017
270.331592,53.678503
270.467068,53.873980
270.603192,54.069446
270.739976,54.264899
270.877433,54.460340
271.015577,54.655767
271.154419,54.851179
271.293975,55.046574
271.434256,55.241951
271.575278,55.437310
271.717055,55.632648
271.859601,55.827965
272.002932,56.023260
272.147061,56.218531
272.292006,56.413776
272.437782,56.608996
272.584406,56.804187
272.731893,56.999349
272.880261,57.194481
273.029528,57.389581
273.179711,57.584647
273.330828,57.779678
273.482898,57.974673
273.635940,58.169630
273.789973,58.364547
273.945018,58.559424
274.101095,58.754257
274.258225,58.949046
274.416429,59.143789
274.575728,59.338484
274.736146,59.533130
274.897706,59.727724
275.060430,59.922265
275.224343,60.116750
275.389470,60.311179
275.555836,60.505548
275.723466,60.699857
275.892388,60.894102
276.062629,61.088283
276.234217,61.282396
276.407179,61.476439
276.581547,61.670410
276.757349,61.864308
276.934617,62.058129
277.113383,62.251871
277.293679,62.445531
277.475538,62.639108
277.658995,62.832598
277.844085,63.025999
278.030845,63.219308
278.219311,63.412522
278.409522,63.605638
278.601517,63.798654
278.795337,63.991566
278.991022,64.184372
279.188616,64.377067
279.388162,64.569649
279.589706,64.762115
279.793293,64.954460
279.998972,65.146681
280.206791,65.338775
280.416802,65.530738
280.629055,65.722566
280.843605,65.914255
281.060507,66.105800
281.279817,66.297198
281.501594,66.488444
281.725898,66.679533
281.952791,66.870462
282.182337,67.061224
282.414602,67.251816
282.649653,67.442232
282.887561,67.632467
283.128398,67.822516
283.372238,68.012372
283.619159,68.202030
283.869239,68.391484
284.122560,68.580729
284.379207,68.769756
284.639267,68.958561
284.902829,69.147136
285.169987,69.335474
285.440837,69.523568
285.715477,69.711410
285.994011,69.898993
286.276544,70.086308
286.563185,70.273347
286.854048,70.460102
287.149249,70.646563
287.448910,70.832721
287.753155,71.018567
288.062114,71.204090
288.375921,71.389281
288.694714,71.574127
289.018636,71.758619
289.347835,71.942745
289.682466,72.126491
290.022687,72.309847
290.368663,72.492799
290.720564,72.675334
291.078566,72.857437
291.442852,73.039094
291.813611,73.220289
292.191040,73.401008
292.575342,73.581232
292.966726,73.760946
293.365411,73.940132
293.771623,74.118770
294.185595,74.296842
294.607571,74.474327
295.037800,74.651204
295.476543,74.827452
295.924071,75.003047
296.380660,75.177966
296.846602,75.352183
297.322194,75.525673
297.807747,75.698408
298.303582,75.870361
298.810030,76.041501
299.327435,76.211798
299.856151,76.381219
300.396545,76.549731
300.948997,76.717298
301.513898,76.883884
302.091652,77.049449
302.682677,77.213955
303.287400,77.377358
303.906266,77.539614
304.539729,77.700679
305.188257,77.860503
305.852330,78.019036
306.532442,78.176226
307.229095,78.332017
307.942806,78.486353
308.674101,78.639174
309.423516,78.790417
310.191594,78.940017
310.978889,79.087904
311.785957,79.234010
312.613361,79.378258
313.461665,79.520573
314.331432,79.660873
315.223225,79.799075
316.137598,79.935093
317.075097,80.068834
318.036257,80.200207
319.021592,80.329114
320.031596,80.455454
321.066736,80.579124
322.127446,80.700016
323.214121,80.818021
324.327111,80.933025
325.466711,81.044913
326.633160,81.153564
327.826625,81.258860
329.047202,81.360675
330.294899,81.458886
331.569634,81.553366
332.871222,81.643988
334.199373,81.730626
335.553679,81.813152
336.933607,81.891439
338.338497,81.965365
339.767554,82.034808
341.219843,82.099648
342.694289,82.159771
344.189674,82.215068
345.704641,82.265435
347.237693,82.310775
348.787201,82.350998
350.351412,82.386023
351.928456,82.415778
353.516361,82.440200
355.113064,82.459238
356.716427,82.472849
358.324259,82.481006
359.934324,82.483690
1.544373,82.480894
3.152153,82.472626
4.755432,82.458902
6.352016,82.439754
7.939770,82.415221
9.516633,82.385356
11.080634,82.350221
12.629904,82.309889
14.162691,82.264441
15.677370,82.213967
17.172445,82.158564
18.646561,82.098335
20.098502,82.033391
21.527196,81.963845
22.931710,81.889817
24.311250,81.811427
25.665158,81.728801
26.992904,81.642064
28.294082,81.551344
29.568402,81.456766
30.815682,81.358458
32.035841,81.256547
33.228889,81.151156
34.394921,81.042410
35.534108,80.930429
36.646688,80.815331
37.732958,80.697233
38.793268,80.576248
39.828014,80.452487
40.837630,80.326055
41.822583,80.197057
42.783369,80.065593
43.720502,79.931760
44.634516,79.795651
45.525957,79.657358
46.395381,79.516966
47.243350,79.374560
48.070427,79.230220
48.877176,79.084023
49.664159,78.936042
50.431935,78.786350
51.181054,78.635014
51.912061,78.482099
52.625492,78.327669
53.321873,78.171782
54.001718,78.014497
54.665533,77.855868
55.313809,77.695947
55.947027,77.534785
56.565654,77.372430
57.170146,77.208927
57.760944,77.044322
58.338478,76.878655
58.903165,76.711967
59.455408,76.544297
59.995599,76.375681
60.524116,76.206155
61.041327,76.035752
61.547587,75.864505
62.043237,75.692444
62.528611,75.519599
63.004028,75.345999
63.469799,75.171670
63.926221,74.996638
64.373585,74.820929
64.812169,74.644566
65.242242,74.467572
65.664065,74.289969
66.077888,74.111779
66.483953,73.933020
66.882495,73.753713
67.273739,73.573876
67.657902,73.393527
68.035196,73.212683
68.405823,73.031360
68.769979,72.849575
69.127854,72.667342
69.479629,72.484677
69.825481,72.301592
70.165581,72.118103
70.500093,71.934220
70.829176,71.749958
71.152982,71.565328
71.471661,71.380342
71.785356,71.195011
72.094204,71.009345
72.398341,70.823356
72.697894,70.637052
72.992989,70.450444
73.283747,70.263542
73.570285,70.076353
73.852716,69.888886
74.131149,69.701151
74.405689,69.513154
74.676440,69.324905
74.943500,69.136409
75.206966,68.947675
75.466929,68.758710
75.723481,68.569521
75.976708,68.380113
76.226695,68.190494
76.473523,68.000669
76.717271,67.810645
76.958017,67.620427
77.195835,67.430021
77.430796,67.239432
77.662972,67.048666
77.892429,66.857728
78.119234,66.666622
78.343450,66.475353
78.565140,66.283927
78.784363,66.092347
79.001178,65.900618
79.215643,65.708744
79.427811,65.516730
79.637736,65.324579
79.845470,65.132295
80.051065,64.939882
80.254568,64.747343
80.456027,64.554683
80.655490,64.361905
